id,x_lead,v_lead,a_lead,x_follow,v_follow,a_follow,timestamps
0,0.0,4.183219729128531,1.946269610757446,-12.717941644294008,1.3968798138815415,0.28577593831577675,0.0
0,0.54591729369304,4.416339954853379,1.9443844202138014,-12.731980317896316,1.53539665876073,0.3366899240304875,0.09999632
2,0.0,2.5460954946267815,2.0475577497582065,-10.373367923481187,5.420993591724349,-0.6242391060838625,0.0
2,0.39335338249376456,2.7870073078960704,2.1181201053129897,-9.869664185809865,5.33441413826323,-0.6306457222844357,0.09999632
2,0.7466801548264259,2.9374282135156466,2.2146996164289297,-9.346592073814934,5.322240970500041,-0.6325914548162545,0.20006124
2,1.1304490278046848,3.1235663601867927,2.318807149925754,-8.836045194729895,5.269693445361276,-0.6271311324308794,0.30021256
2,1.5472921597946023,3.3399332890867535,2.4100251311743675,-8.33434978217378,5.214610682201327,-0.6123940561258029,0.40039188
2,2.002753218460171,3.5740106384828323,2.4540391878498773,-7.837842171233716,5.155445346045353,-0.5859915419143122,0.5005598
2,2.491293309560462,3.823942032437741,2.4609269780759755,-7.352980682068733,5.0842598294363315,-0.5456349060946213,0.60070512
4,0.0,15.397437470988653,0.05658464836532331,-43.74590561056861,15.730809755254892,-0.221232008374229,0.0
4,1.955552282373128,15.402246439648822,0.10127585066635296,-41.93044169596527,15.714972359464504,-0.2246985007400266,0.09998092
4,3.338637824616912,15.379180864292357,0.16591473646485877,-40.43666480413548,15.688013259969873,-0.2290132162681135,0.19991424
4,4.8430643839201295,15.399492280361624,0.23788671017715227,-38.8180613915254,15.694805437476965,-0.23410413315862383,0.29979556
5,17.38589309649135,16.93818857461262,-0.023364869114189224,-30.861083836978057,16.570134809560237,0.18031302300518318,0.0
5,19.125982379206054,16.931114924093777,0.1056442117816396,-29.447252156104042,16.59740797762965,0.18860773540637385,0.09981932000000016
5,20.83699224413413,16.994799524939918,0.32229632548763004,-27.989378688025152,16.596564394411427,0.20372862168954342,0.19960464
5,22.555279020871126,17.0599551589032,0.4344925556737453,-26.483660919310612,16.58947293121398,0.22326227871326162,0.2996567000000001
5,24.274737759796125,17.128377176971302,0.4505275595249298,-24.86490314226345,16.596929013691163,0.24177146245216954,0.3996910200000001
5,25.99373843788748,17.167718747186903,0.3377752185903309,-23.077161110880006,16.64008104019816,0.25025849127825733,0.49967134000000013
5,27.70782029273337,17.1960050506364,0.13533127918422397,-21.23881090002219,16.67776600053139,0.2532920654200523,0.5995912600000002
5,29.414016656729952,17.201771576444038,-0.011030845581408648,-19.426106453703923,16.716107048684552,0.25860565057094925,0.6994645800000001
5,31.107297630151145,17.18719860763219,-0.1212070840314238,-17.59849215126587,16.768083805403908,0.26238071363737936,0.7993089
5,32.79664019931173,17.144207230089336,-0.19189162453864514,-15.814245336284133,16.80040112556656,0.26396096766483046,0.8991292200000001
5,34.47900544495195,17.088922496538373,-0.21257685689893638,-14.231969193307226,16.777737352041342,0.2646208425634419,0.999098
6,0.0,17.133738521110125,-0.16679121408175382,-27.85434327828747,17.833952550609,-0.07828895546240576,0.0
6,1.6981107818135852,17.10645727171344,-0.1725739638864258,-25.995165848797498,17.809029358453763,-0.04332802160750112,0.09997032
6,3.4118017631503297,17.104278410930707,-0.18206101751568335,-24.197261482717707,17.806937381052332,0.007944460076534201,0.19982068
6,5.117350256454656,17.113855244770605,-0.19416039985050618,-22.417044883440276,17.818379656686908,0.06729743589226163,0.29977256
6,6.820765084534665,17.107012520721796,-0.20745036019135457,-20.599848027756185,17.8344467922545,0.123521247449107,0.39965088
6,8.516935879697073,17.090750886803292,-0.21928197036029734,-18.868596612266217,17.833208511506037,0.15769597760219933,0.4994778
6,10.212492441454186,17.065292445957258,-0.2312662483486809,-17.094112526433534,17.858980488186607,0.177289307324664,0.59921156
6,11.895430868328074,17.032542768373766,-0.24624064494003428,-15.357693007922462,17.87336134907603,0.19696097665333898,0.69903744
6,13.5758827452772,16.996487801813203,-0.26310178001640305,-13.629545688321187,17.89208963561213,0.20679062579680618,0.79910062
6,15.24112639738718,16.9600423790385,-0.2817377961749012,-11.867605371359105,17.922673830884655,0.202795385837867,0.89925454
6,16.90557906582553,16.919081013373713,-0.3013044542155838,-10.077956881467934,17.947353526804473,0.19022983590372483,0.99940186
6,18.57268913469742,16.907074471486887,-0.31930349968959704,-8.306478316664975,17.96254147411637,0.16998948191727986,1.09952818
6,20.244330447143486,16.901735598422814,-0.33562734257773885,-6.459419022381345,18.003700169173218,0.14948631402750845,1.1996181
6,21.904870664872995,16.851487341586655,-0.3499546636111493,-4.587870954414304,18.02748179247527,0.14048444620381087,1.29965942
6,23.556478736703827,16.786314075035666,-0.3605596926067945,-2.793960009632282,18.024939843659507,0.1359407836149963,1.39962674
6,25.19614923765602,16.72930254143568,-0.36612877945856254,-0.9689212922537499,18.045022673786182,0.12524947924088317,1.49954406
6,26.82961859607782,16.68754949099445,-0.3649694354153969,0.8098162926406597,18.038753558352035,0.1123665656020297,1.59942898
6,28.461667293436566,16.65185276596941,-0.35489038798573325,2.6337187608438013,18.06767440649933,0.09675794487586845,1.6993313
6,30.088223112455992,16.615302634048366,-0.33731915545666397,4.394231614132223,18.074255733574013,0.07799642786902479,1.79927262
6,31.71836351791098,16.57091113389529,-0.31489845513083065,6.155369801122613,18.08034558955422,0.060269196657400874,1.89926354
6,33.33596398789997,16.504247781512934,-0.28784400141737465,7.910263784539914,18.071396421773304,0.03992035084194067,1.99931586
6,34.94253409837129,16.453030526179415,-0.2576232388912663,9.67238862319334,18.06263582132564,0.012615894626192982,2.09941218
6,36.573709809473506,16.423473440729296,-0.2233064902329111,11.460118922713615,18.077407145285047,-0.017930506716177685,2.1995121
6,38.2174632958133,16.409145091871657,-0.18231601026051325,13.270105899764024,18.098639924361485,-0.048299775787781475,2.29961142
7,0.0,15.768173480047423,-0.4357737691500962,-21.287845257288666,17.133738521110125,-0.16679121408175945,0.0
7,1.5377893869489463,15.715868944513332,-0.4367271715551552,-19.58973447547508,17.10645727171344,-0.172573963886431,0.09997032
7,3.0988983692594125,15.696693713728113,-0.43611194790011815,-17.876043494138337,17.104278410930707,-0.18206101751568776,0.19982068
7,4.656090604949837,15.672077058496118,-0.4340729280405772,-16.17049500083401,17.113855244770605,-0.19416039985050948,0.29977256
7,6.2076067190568,15.632728507285204,-0.430579650802441,-14.467080172754,17.107012520721796,-0.20745036019135665,0.39965088
7,7.744879497797502,15.587986911279414,-0.42579888563127494,-12.770909377591593,17.090750886803292,-0.21928197036029864,0.4994778
