id,x_lead,v_lead,a_lead,x_follow,v_follow,a_follow,timestamps
6,0.0,17.133738521110125,-0.16679121408175382,-27.85434327828747,17.833952550609,-0.07828895546240576,0.0
6,1.6981107818135852,17.10645727171344,-0.1725739638864258,-25.995165848797498,17.809029358453763,-0.04332802160750112,0.09997032
6,3.4118017631503297,17.104278410930707,-0.18206101751568335,-24.197261482717707,17.806937381052332,0.007944460076534201,0.19982068
6,5.117350256454656,17.113855244770605,-0.19416039985050618,-22.417044883440276,17.818379656686908,0.06729743589226163,0.29977256
13,0.0,10.61407114495345,-1.2047932503613696,-31.17480363111158,12.177741161522082,-0.29925558219205856,0.0
13,0.6958688047073777,10.48460362199617,-1.2537802753480245,-30.175230266505036,12.137542839956001,-0.3245496040755775,0.10003592
13,1.5515715939565828,10.385670369470745,-1.327646562049793,-28.92172136096933,12.137300045887697,-0.3715452462801989,0.20008724
13,2.533331857838894,10.282155912313847,-1.4139107328118508,-27.768272124069146,12.097330068967642,-0.4353721468595989,0.30012756
13,3.394143005069571,10.11950684291008,-1.4948180570970109,-26.64382171315035,12.027283468440126,-0.5056547003799576,0.40014988
13,4.206516367599004,9.941746983959826,-1.5405662669395752,-25.581351672187683,11.961200980319042,-0.564304838816316,0.5001298
13,5.003225797102635,9.770686849075892,-1.5630332638480122,-24.535887080265034,11.87858799876006,-0.6223022443899728,0.60008612
13,5.785376057238817,9.599684801914124,-1.5852513678722775,-23.49966371465617,11.791508425419462,-0.6977953563130956,0.70002444
13,6.560353075276241,9.43774618432367,-1.591771878030625,-22.470189864404556,11.725271673934161,-0.7838364196119797,0.79996236
13,7.3422503809159245,9.282030139062798,-1.5765454954205484,-21.40636869978008,11.669721062724589,-0.8803020132514229,0.89993468
13,8.126921589996693,9.1370781388633,-1.5493504148028951,-20.285160340049,11.619490440150106,-0.9864746132417046,0.999947
13,8.911573689819715,8.98690486846425,-1.5137787463192207,-19.148428903480138,11.542838630062311,-1.093102604855502,1.10001092
13,9.696162999856034,8.844708033875033,-1.4829172482996107,-18.07748068015787,11.43654469059041,-1.204117521563971,1.20010924
13,10.456025910369732,8.693558349024848,-1.4772913679710078,-17.04040928946777,11.31039259574008,-1.324034317961595,1.30021456
13,11.199308167026507,8.550172558662723,-1.4869300401968881,-16.039077505217314,11.164321822872266,-1.4449196112900786,1.40030388
13,11.924697221713993,8.390044577434521,-1.4957180368685172,-15.046009994427775,11.015254515121422,-1.5596669976785995,1.5003468
13,12.638239990114068,8.242670199138994,-1.5121610936782464,-14.090693799098283,10.844914197037266,-1.6646023627661741,1.60034412
13,13.34188907214261,8.100563312439633,-1.5376340564277202,-13.159594617755973,10.6608212696991,-1.7525044984675482,1.70028744
13,14.020098286723345,7.958895897868183,-1.5660942078339781,-12.265841355096878,10.463187347931854,-1.8257699930119502,1.80017336
13,14.681936623439185,7.808506492686827,-1.5961662017308724,-11.355328542162484,10.27262246472103,-1.8910530670226642,1.90003868
22,0.0,7.218007653458772,-1.2613460967942896,-20.86224290983395,8.207058612498635,-1.0637254546563224,0.0
22,0.6370229292481583,7.091637752829736,-1.2670075551587368,-20.16840553395055,8.065966469260884,-1.0464337184788604,0.09993332
22,1.316626264293334,7.013429195073641,-1.2744428186534624,-19.40722939789808,7.983614616275959,-1.0190789787733763,0.19991364
22,1.9742557551890718,6.905423835527422,-1.2826066346111065,-18.64501732358629,7.875781994012295,-0.9844387371946602,0.29993656
22,2.6233557038453634,6.794264214069858,-1.2901789839603897,-17.8649481156281,7.7859696686681445,-0.9480473359058783,0.39998788
22,3.2548257994386445,6.666446477073656,-1.2948756984633591,-17.13201306624205,7.67758442693361,-0.9194137956523961,0.5000562
22,3.8616917941500057,6.531931585138783,-1.2976846786346172,-16.423880864304667,7.573513143175467,-0.8932271278569307,0.60011252
22,4.459001625672467,6.389890119170664,-1.300521186612839,-15.66809672939067,7.500016975668151,-0.8605121177995838,0.700169708
22,5.029268228591163,6.240282086721674,-1.302242733401783,-14.964912424781215,7.418720091411348,-0.8251637922655448,0.800222708
22,5.575126117973745,6.087645039117652,-1.3024538810487574,-14.271897330984462,7.339793504548222,-0.7876161994329076,0.900224708
22,6.108432964767308,5.9528468510852255,-1.3018311456965515,-13.591896524360124,7.272238020870275,-0.7512480180868195,1.000181708
22,6.630041988974097,5.807283774636933,-1.300475553542661,-12.920106122575419,7.20620039571738,-0.7249727348697339,1.100120708
22,7.128422374466428,5.655332291291596,-1.2993697125973134,-12.240849531122224,7.149086963078631,-0.7094939698187451,1.200050708
22,7.611728645294192,5.508775043196166,-1.3000117737393284,-11.56556041910606,7.1009685988613365,-0.7063535474686562,1.299983708
22,8.077924428752858,5.368231117141204,-1.3016576653450675,-10.894557934374056,7.070964465109043,-0.721674664385785,1.399932708
22,8.537019672919588,5.232445386071927,-1.3031832767749243,-10.227727831718271,6.992015191800418,-0.7601091406657948,1.50005352
22,8.983576389302831,5.091792210036322,-1.305162073310861,-9.573153595619297,6.909755984640438,-0.8277781885286647,1.59995484
22,9.414256292951714,4.9466175091125,-1.3076387148473478,-8.925015565810112,6.818661863334781,-0.9324506258337666,1.69985676
22,9.829507100967104,4.810874791596811,-1.310512884767364,-8.29683890684009,6.723477560547355,-1.059760426303625,1.79982864
22,10.233900201301463,4.679019448175324,-1.3141484056364126,-7.687080966865038,6.6181409715588915,-1.1869977021079399,1.8997004
22,10.626789159853868,4.544241109551854,-1.3180977987393183,-7.09041223457235,6.50572229698296,-1.3052048331204826,1.99974932
22,11.004044951663362,4.42017513417703,-1.3217676489226216,-6.503351287471368,6.3766639721545335,-1.3970017543765807,2.09989164
22,11.367102719382633,4.296968390902984,-1.3256468058977158,-5.946041994564288,6.227761839657473,-1.459946407132363,2.20002396
22,11.724876193645038,4.184196922001365,-1.3302747218269722,-5.414157017727337,6.073074116687092,-1.5011847404594376,2.30012888
22,12.081057961709172,4.061538673522958,-1.3356008723311816,-4.892511006644065,5.913786124974451,-1.5031735548658383,2.40020288
22,12.429138442591888,3.9340992557722343,-1.3418462038138999,-4.391206547276178,5.749258331601899,-1.450726889502384,2.5002502
22,12.75275845899296,3.7992088384721727,-1.3485669655546888,-3.882904811688165,5.607008768147182,-1.363153519914899,2.60034584
22,13.051594522501823,3.662381243840067,-1.3548838793232418,-3.4021248661748618,5.4664773891915965,-1.2649014949780186,2.70040476
22,13.339989418651294,3.5352305933080768,-1.36067132007983,-2.933947010610474,5.323930024717668,-1.1695183902759803,2.80041808
22,13.625353026175544,3.4198109486776582,-1.3655922914810814,-2.479724162948005,5.1893515598581335,-1.1038734468099036,2.90020008
22,13.897801132289807,3.2908267539063174,-1.3693277312705012,-2.03460060674422,5.063018318171468,-1.0610194589929238,3.000216
22,14.164087474718956,3.16825977420552,-1.3718278819039762,-1.5960797153014725,4.945502932324317,-1.0194734828875036,3.10028432
22,14.413888381514163,3.0381593269087412,-1.3725177189880224,-1.1635101890119464,4.833733299648813,-0.9983097785521442,3.20049117
22,14.657185557430344,2.9166858236667945,-1.3707795611878377,-0.7403342818429888,4.740726642113474,-1.009581073201804,3.30067249
22,14.887491377821686,2.789776181108644,-1.3667875215738876,-0.33643723883580184,4.634102565792327,-1.0385231180830088,3.40086741
22,15.090207347586674,2.645129585473776,-1.3608132770629962,0.06716789303020841,4.537710959742798,-1.0737179561157626,3.50106073
22,15.274594776020656,2.50587196407683,-1.3527841878046178,0.4718975787832158,4.44947278814071,-1.1015319150518947,3.60121305
22,15.442325728611593,2.3693664894570206,-1.3428910809718486,0.8616497317115255,4.351238303026625,-1.0975258169270554,3.70127297
22,15.590331802028006,2.2319117035444234,-1.330641370189206,1.23454341803369,4.240539472794526,-1.0733451897060802,3.80121629
22,15.729417775793637,2.0879414521542574,-1.3151985890840354,1.596666635339153,4.1290721931001695,-1.051114224230788,3.90103961
22,15.856620809755855,1.9488654784123025,-1.2965300060128062,1.9480927304472941,4.018428882317101,-1.0191763857015366,4.00077253
22,15.968978248323303,1.8116738170625148,-1.2744378137087284,2.292411946703201,3.930506030294811,-0.974182294658455,4.10047485
22,16.067560183592686,1.6820366857096327,-1.2491101848592143,2.6267051783235393,3.8369530616374607,-0.9231404733584451,4.20019317
22,16.162488108847437,1.5547809469964278,-1.2211967192424689,2.9539818553830948,3.7503547410639504,-0.8660579232823348,4.29994749
22,16.236415667369428,1.4192732465483269,-1.190722029264893,3.2756471190429832,3.6771807309401123,-0.8136859209220091,4.39988997
23,0.0,6.749104549615138,-0.13202749934699623,-13.117019492268494,7.140147568545944,-0.22306189055720682,0.0
23,0.6905906864756104,6.728505806903046,-0.13762851592875017,-12.453603004112207,7.09540003127109,-0.22989478068563468,0.09996432
23,1.3671055414912319,6.718419595417012,-0.14423789888883654,-11.758132953649582,7.104661764507737,-0.23937006875144945,0.19987564
23,2.0330236141075213,6.719488507066998,-0.15261562385546043,-11.050667592572976,7.103208161834536,-0.2512515899196933,0.29975056
23,2.6926804008418856,6.721461439330969,-0.1632382389647486,-10.350059330851435,7.091363809272025,-0.26562672700099776,0.39963888
23,3.3652716254998367,6.718062034353258,-0.17680437483142003,-9.649565969675917,7.077677277249469,-0.2823286664383554,0.4995562
23,4.037287623247973,6.715433808059514,-0.19364057482554964,-8.958770191738534,7.045396852972149,-0.30189424923269725,0.59951912
24,0.0,1.336155493835179,0.7534057641876151,-10.36153431948192,0.36452559718009386,0.3983593792568863,0.0
24,0.1457602560493805,1.463097928622374,0.7260645515755036,-10.294578942448515,0.45535025347285585,0.37298822056539876,0.10008132
24,0.3413514015567549,1.475267123447932,0.683381695241866,-10.042236020314048,0.4913835918356149,0.33267369639444166,0.20011224
24,0.5134850573377651,1.528545834737042,0.6332981542670902,-9.989674032821537,0.4725408500858174,0.2842242425935983,0.30009156
24,0.6809139516945402,1.5839014492333003,0.5869966711160911,-9.801693316842377,0.506290540966442,0.23898012468625657,0.40003888
28,7.252408194885778,18.281224208363525,0.07519621680813218,-36.37706152778007,18.12639521511734,1.2364389226529278,0.0
28,9.078663154971391,18.28985904385705,0.08050542245004305,-35.117551097579565,18.436296653379312,1.0502722986851813,0.10012448000000002
28,10.855247693071279,18.27332891857277,0.08558419459281717,-33.46870910307213,18.502139850729737,0.7791927975912231,0.20023580000000002
28,12.685068387134967,18.28341425957874,0.09087105910412002,-31.683659610018374,18.54304167199523,0.5296790823752665,0.30030056
28,14.534186999854686,18.289869619813615,0.09642801629620797,-29.861738215300143,18.571049219787923,0.32527794275660293,0.40044704000000003
28,16.38420029612066,18.289627133879883,0.10252100674204934,-28.022268712549522,18.59114905237149,0.22265170427186964,0.50049536
28,18.22443567700263,18.299654469117556,0.10897650985943214,-26.173151455178967,18.60481677496586,0.20844010399549606,0.6005166799999999
28,20.032211627700956,18.300803305455844,0.11534089398283533,-24.320217953231694,18.613322111062157,0.2133261405265598,0.7005139999999999
28,21.85732008978366,18.306489703485465,0.12178819016176373,-22.46586004755747,18.618527030484792,0.28564109913844893,0.8004639199999999
28,23.69500264115992,18.317906315897424,0.12839494169815294,-20.611063379514302,18.62159135389027,0.45831871171304817,0.90038124
28,25.791152649840797,18.439314718780317,0.13503272068799838,-18.75597830236051,18.623537666411526,0.6315565455929057,1.00025856
28,27.868770268342498,18.497338502619115,0.14172506239161148,-16.89787019234148,18.625531916407272,0.6943326660150898,1.10013548
28,29.94731085980024,18.531544655655242,0.14832524125513924,-15.036415717165498,18.627307382739858,0.5575393037771909,1.2000628
28,31.83790414663649,18.486427867062726,0.15461012506523028,-13.039538019557469,19.261136557408893,0.07842697171851623,1.30003612
28,33.76845462844895,18.49040178183452,0.16070879719598175,-11.834355773552131,19.046667394501032,-0.6097425086214332,1.40004704
28,35.57768943925335,18.454831752595446,0.16679415817067061,-10.551786867402308,18.738793759203933,-1.263902033707277,1.50010736
28,37.342905419710064,18.42416997390091,0.1728213887116667,-9.155084187363697,18.462751822435436,-1.8773903149310205,1.60018968
28,39.215733456665404,18.444187368409093,0.1788362964937525,-7.689402175273477,18.189952283306948,-2.357846692871694,1.7002659999999998
28,41.06071723654554,18.471529483811764,0.18467916525469155,-6.188718856100336,17.891213789232815,-2.666241420640694,1.8003119200000002
28,42.894573116189456,18.492861271272663,0.19004223120569863,-4.928101307557906,17.448772647705635,-2.85948221614241,1.90034024
28,44.68181342420514,18.491209548040477,0.1948725697613943,-3.734321330517211,17.057990607145555,-2.785955839436382,2.0003445600000003
28,46.46767533551987,18.504087151304663,0.1990526308334672,-2.5180933924293933,16.778517951090908,-2.2889869232585918,2.1003084800000003
28,48.250200277937736,18.51904411534106,0.20248593760115652,-1.2701582435901206,16.529242618068352,-1.579794467706144,2.2002108000000002
28,50.04343654930764,18.54554045883984,0.2051759305841181,0.06398689801855889,16.415190867851823,-0.9356128546294805,2.30008612
28,51.90176500736106,18.57864735280563,0.20694707405832258,1.5030714610228766,16.443400644264365,-0.4710599805012073,2.3999950400000003
28,53.74990740697076,18.606887218587943,0.2076189182504866,3.235544709195102,16.544566321124158,-0.4306850006917009,2.4999572700000003
28,55.587241918104446,18.641420414912783,0.20733440589795346,4.85768820184561,16.568523100612975,-0.6371890146724952,2.60007359
28,57.44180080183175,18.657971137329916,0.20629555221086596,6.44378532869538,16.599119048847903,-0.7069685002473601,2.70010991
28,59.30778657433377,18.684448433729894,0.20457387750522352,8.26499630476444,16.715934119893667,-0.7102954311036557,2.8000688300000003
28,61.30455653092752,18.74222658017066,0.20235956362342297,10.125837760569578,16.713225821546935,-0.6011589145012066,2.8999771500000002
28,63.263819983496596,18.773020624235006,0.19958118665101413,11.77842843998997,16.675270257674185,-0.391968177654482,3.0001545600000004
28,65.28153254344967,18.819465523855023,0.19604046900807368,13.347098192583303,16.616665498132143,-0.2777677427989411,3.10026848
28,67.29936924472737,18.866573338071063,0.19188214712739776,14.944484568629719,16.59820597843467,-0.14790849785785642,3.2003488
28,69.1797283765856,18.862477071561916,0.18719994426242823,16.563429199318403,16.596696747573,0.10549897071215933,3.30035312
29,0.0,13.527559989405246,-0.4270800792389154,-61.258162749528594,14.21589582634211,-0.0497783008485739,0.0
29,1.337946328638038,13.487282966139203,-0.4559920848899435,-59.83455478365627,14.215924675144464,-0.05208995622739175,0.10012432
29,2.660304707997251,13.446774808989545,-0.49906915489330056,-58.41490756603298,14.215502796855718,-0.055170069285319354,0.20017596
29,3.9708816821273065,13.396458216902698,-0.5499136621762919,-56.997097012644275,14.214841030336508,-0.05893800100086967,0.30017409
29,5.2753293060854825,13.343388777540738,-0.5993695821572079,-55.577897555176705,14.21566693824142,-0.06342803164014402,0.39994988
29,6.575707525080843,13.284944359904662,-0.6319214176171635,-54.15730433714042,14.215989195192549,-0.06860702006785932,0.49984173
29,7.86609730376671,13.214379010901753,-0.6541243735015042,-52.73632686963112,14.216707851635618,-0.07460951068176884,0.59963365
29,9.152810029277516,13.148287887791142,-0.6784573007556988,-51.31494358796867,14.217337670622907,-0.08166748241332586,0.69939141
29,10.42365292321547,13.079361916690132,-0.6970715264106782,-49.894297125192374,14.216947740347035,-0.08979647226046539,0.79925073
29,11.69090640652813,13.01508950498319,-0.7071161232656764,-48.551108154176966,14.111113937459706,-0.09905221091385735,0.89917465
29,12.951022671677881,12.937258752850603,-0.7122790286723398,-47.1956529309673,14.064574877653234,-0.10924474569074326,0.99922753
29,14.201876708892012,12.857203867122823,-0.7121968330025857,-45.823272274746685,14.047997661091852,-0.1199962661246912,1.09928785
29,15.438906310947113,12.775002252622945,-0.7126136425981284,-44.43993072366808,14.043572261597612,-0.13117605443840066,1.19937317
29,16.67005140481438,12.697751570653793,-0.7224506112774942,-43.04455823312913,14.04538653254735,-0.14254917219403088,1.29944809
29,17.89572134841391,12.624907255624436,-0.7358120863608185,-41.64126699568055,14.049172813764725,-0.15397695693293945,1.39943585
29,19.122197385994752,12.561699983585848,-0.7443451363581826,-40.23340385906632,14.052164949246967,-0.1654391129204493,1.49948073
29,20.335025562503095,12.485687896428368,-0.7504905446958593,-38.82385672656131,14.054587851852117,-0.17661103638028613,1.59942065
29,21.541959767215644,12.416403173398985,-0.7530892517505737,-37.41584878916615,14.055349989080247,-0.18716317501008367,1.69933497
