id,x_lead,v_lead,a_lead,x_follow,v_follow,a_follow,timestamps
0,0.0,4.183219729128531,1.946269610757446,-12.717941644294008,1.3968798138815415,0.28577593831577675,0.0
0,0.54591729369304,4.416339954853379,1.9443844202138014,-12.731980317896316,1.53539665876073,0.3366899240304875,0.09999632
0,1.0626042689438286,4.5687662669919495,1.943685641778265,-12.603731918036148,1.3726674712248714,0.39508551236503775,0.20006124
0,1.6070105572335183,4.753521784476482,1.9440205551899836,-12.466700714102668,1.306146516435869,0.6930903050545802,0.30021256
0,2.1774511488278887,4.953014877210904,1.94541453573451,-12.303732997615016,1.337161890208872,1.1432887502619775,0.40039188
0,2.774418674495623,5.151196356709134,1.9477309668288456,-12.096567756021702,1.4831067859288645,1.6673802202392551,0.5005598
1,0.0,5.420993591724349,-0.6242391060838633,-19.255263644224016,5.67165160210274,0.06682607762251523,0.0
1,0.5037037376713207,5.33441413826323,-0.6306457222844364,-18.690299161015517,5.682477546480357,0.13503053777090923,0.09999632
1,1.026775849666253,5.32224097050004,-0.6325914548162551,-18.102168598546633,5.684440202899345,0.2365982822566521,0.20006124
1,1.5373227287512916,5.269693445361276,-0.6271311324308795,-17.541720811567874,5.695180645985643,0.356753145184159,0.30021256
1,2.039018141307406,5.214610682201327,-0.6123940561258026,-16.982051734237555,5.711398070836882,0.4748622958531626,0.40039188
1,2.53552575224747,5.155445346045353,-0.5859915419143122,-16.389765479784746,5.741653535212356,0.5556769340547066,0.5005598
1,3.0203872414124526,5.0842598294363315,-0.5456349060946221,-15.8045925477246,5.778289083260528,0.6144450189597765,0.60070512
2,0.0,2.5460954946267815,2.0475577497582065,-10.373367923481187,5.420993591724349,-0.6242391060838625,0.0
2,0.39335338249376456,2.7870073078960704,2.1181201053129897,-9.869664185809865,5.33441413826323,-0.6306457222844357,0.09999632
2,0.7466801548264259,2.9374282135156466,2.2146996164289297,-9.346592073814934,5.322240970500041,-0.6325914548162545,0.20006124
2,1.1304490278046848,3.1235663601867927,2.318807149925754,-8.836045194729895,5.269693445361276,-0.6271311324308794,0.30021256
2,1.5472921597946023,3.3399332890867535,2.4100251311743675,-8.33434978217378,5.214610682201327,-0.6123940561258029,0.40039188
2,2.002753218460171,3.5740106384828323,2.4540391878498773,-7.837842171233716,5.155445346045353,-0.5859915419143122,0.5005598
2,2.491293309560462,3.823942032437741,2.4609269780759755,-7.352980682068733,5.0842598294363315,-0.5456349060946213,0.60070512
2,3.0126010629047797,4.074979876021614,2.4539464117302106,-6.8673384944037394,5.0340531174221965,-0.4894100914482627,0.70077444
2,3.5660817808861904,4.333013309898207,2.4125696492090642,-6.3844193309103305,4.987400065575255,-0.4140907017528275,0.80075576
2,4.144368610895811,4.58777079825227,2.3259683927843975,-5.906878017958376,4.956684595453858,-0.3162538170981304,0.90064468
2,4.747127409812478,4.8285855606117485,2.206336594447628,-5.428046973192309,4.918598973825731,-0.19926368592369909,1.00047
4,0.0,15.397437470988653,0.05658464836532331,-43.74590561056861,15.730809755254892,-0.221232008374229,0.0
4,1.955552282373128,15.402246439648822,0.10127585066635296,-41.93044169596527,15.714972359464504,-0.2246985007400266,0.09998092
4,3.338637824616912,15.379180864292357,0.16591473646485877,-40.43666480413548,15.688013259969873,-0.2290132162681135,0.19991424
4,4.8430643839201295,15.399492280361624,0.23788671017715227,-38.8180613915254,15.694805437476965,-0.23410413315862383,0.29979556
4,6.331683377625456,15.446208256006917,0.30157222571615117,-37.283124685443056,15.679595712488007,-0.24001967086711917,0.39962848
4,7.771738560532227,15.477789181036744,0.33082206073412695,-35.7385258844429,15.660015977490518,-0.24675027157733673,0.49941066
4,9.2881001201671,15.526344320102297,0.33444716066373664,-34.23314838885075,15.617522660819182,-0.25441854715421086,0.59961198
4,10.851317847631003,15.581464677719618,0.3311122469677595,-32.74120713633641,15.569498947162405,-0.26323536475213705,0.6997973
4,12.416904047756997,15.60949933493481,0.30608793373308957,-31.246334843884693,15.552716652744278,-0.2732252886848777,0.79992622
4,13.988850438948802,15.641341449052081,0.2523968165814041,-29.654917681507907,15.553215901469743,-0.2844444376875353,0.90000654
4,15.583180418828288,15.663007429761853,0.1813270467174286,-28.120082520930037,15.507150117569031,-0.29479683408356694,1.00004986
4,17.16384008055376,15.66356060232294,0.10061408545113198,-26.52466792246647,15.470673445096777,-0.3011801969311912,1.10005378
10,0.0,0.00017143141394450074,-0.006806016979759172,-12.070315774975157,0.001602207957089867,-0.0038515188372631533,0.0
10,0.0003491117985873877,0.002991740443240679,-0.006392961325552268,-12.070943285610559,0.002666722450512459,-0.00342804188605373,0.09996232
10,0.0013762936542907715,0.0017526665638138035,-0.005557492968253112,-12.067297327624988,0.014804042308062244,-0.003102760924392197,0.19993364
10,0.0012028829188995322,0.00027605680683249795,-0.004316546353282092,-12.06590511294146,0.01341348448978521,-0.0028232681555605634,0.29993256
10,0.0008776877378809361,0.0005246863887656,-0.0026553865240772564,-12.066088009737534,0.008623864373381755,-0.002595714267472492,0.39997488
10,0.0005289063215195412,0.001194113779208319,-0.0005981677597046389,-12.066817632713935,0.004163829985008549,-0.002405363636688897,0.5000172
10,0.0003964033667833059,0.0016655277065937037,0.001953141490206342,-12.068253458903923,-8.731819528571237e-05,-0.0022709509825767638,0.60003312
10,0.0005132769105990215,0.001810292248604972,0.005148022897294838,-12.069889926970307,-0.003924682181713992,-0.0022439053949326725,0.70003444
10,0.0005890987029299066,0.0018737986442255502,0.009008643072220468,-12.071312477891079,-0.0059121864648630455,-0.0023111549269203796,0.79999776
10,0.0004668834202767317,0.0011145966885738883,0.013587685133241332,-12.072610475599484,-0.00691843549294981,-0.0024666167558077346,0.89992108
10,0.00027534331329382984,-3.221442392024876e-05,0.018599090336502186,-12.073412683765124,-0.005283121165136424,-0.0026874531410466234,0.99985514
10,0.0002433403753330777,-0.000518596929583781,0.023564771824664592,-12.07376208929205,-0.003447335437663079,-0.002917370012660906,1.09982546
10,-7.781477986659776e-05,-0.000293097759582721,0.028267577908119228,-12.073801068185151,-0.003082357267214619,-0.0031375955245553627,1.19972664
10,-0.00038244702139801683,-0.0002783539170170886,0.03234998950774502,-12.0738102886808,-0.0026978433388699253,-0.0033199006122089383,1.29975656
10,-0.0004339919482893041,-0.00044704240176275965,0.03563860687715667,-12.074089320465863,-0.0030754570958104743,-0.0034297243180973274,1.39983988
10,-0.0006938802631479478,-0.0008681912945813872,0.0381092494296059,-12.074186945790977,-0.002682607276333725,-0.0034441690478833817,1.4999382
