id,x_lead,v_lead,a_lead,x_follow,v_follow,a_follow,timestamps
0,0.0,4.183219729128531,1.946269610757446,-12.717941644294008,1.3968798138815415,0.28577593831577675,0.0
0,0.54591729369304,4.416339954853379,1.9443844202138014,-12.731980317896316,1.53539665876073,0.3366899240304875,0.09999632
0,1.0626042689438286,4.5687662669919495,1.943685641778265,-12.603731918036148,1.3726674712248714,0.39508551236503775,0.20006124
0,1.6070105572335183,4.753521784476482,1.9440205551899836,-12.466700714102668,1.306146516435869,0.6930903050545802,0.30021256
0,2.1774511488278887,4.953014877210904,1.94541453573451,-12.303732997615016,1.337161890208872,1.1432887502619775,0.40039188
0,2.774418674495623,5.151196356709134,1.9477309668288456,-12.096567756021702,1.4831067859288645,1.6673802202392551,0.5005598
0,3.3964564066080873,5.352711107492515,1.9512978139332813,-11.843379978503116,1.7098557527444875,2.2362666224053345,0.60070512
0,4.043949875870392,5.556798996514587,1.9566595675093563,-11.53641468098199,1.9843006381445372,2.7007667834569795,0.70077444
0,4.716832829094477,5.7602064156129975,1.9638390407326216,-11.174520266263876,2.2918432652301,3.0025647224303516,0.80075576
0,5.4068564871061655,5.967093924819346,1.9729723141475286,-10.770157133905993,2.626098181679702,3.078681812975999,0.90064468
0,6.120406558818302,6.172142305046739,1.9828258542988342,-10.319763373955917,2.9703891704184793,2.992340683748014,1.00047
0,6.851355652589214,6.368294246316647,1.9913828758639558,-9.828379083953937,3.30855498275736,2.9058562085160604,1.10027332
0,7.601569276086965,6.564566470362557,1.9976743876488259,-9.314193422364177,3.6211093885766514,2.8286347975867536,1.20008524
0,8.376146972997683,6.763500288513297,2.0001584887755435,-8.766322293943775,3.924324955802531,2.8195830623748126,1.2999637
0,9.167144272876138,6.955007339350638,1.9980410507711706,-8.193718414133036,4.214476415469695,2.833938632508544,1.40003402
0,9.978558439063821,7.144443835280783,1.991128705621107,-7.6077122686814995,4.46419135799266,2.7305113540112114,1.50003194
0,10.816513410917924,7.350876699965149,1.9775768229573296,-7.005536860340586,4.694579100276097,2.558523607601899,1.59999126
0,11.660175237551991,7.52664882422346,1.9555855525962114,-6.3932845081918135,4.911161817407985,2.343996921004962,1.69992858
0,12.51695333483473,7.7017171312429,1.9254199166549713,-5.776612857647812,5.115034585458789,2.0995763937707155,1.79986676
0,13.390980626102268,7.875300344620877,1.8875486599384463,-5.145531201287319,5.3054630230851805,1.9088415664615639,1.89996568
0,14.280378927811286,8.049361927696811,1.8416945571647163,-4.498457076158268,5.484989438056915,1.775326009349874,2.000079
0,15.155340974302058,8.214280066094664,1.7883084036317265,-3.8593627647542528,5.656303699419521,1.702027174766963,2.10016132
0,16.055536070342395,8.385120399363439,1.7256777191519488,-3.19676697783185,5.836159263864539,1.6702537865969382,2.20017824
0,16.972521081016318,8.55333617502414,1.651110547261802,-2.515052444178145,6.009632564945007,1.6135735783447205,2.30013556
0,17.899852605434234,8.706700915067982,1.5642804381124322,-1.8066173234084053,6.177410581938555,1.51903740733908,2.40005988
0,18.84091214642873,8.853713064962562,1.4643263836521934,-1.0810709825273486,6.339034861199385,1.3595007306537708,2.4999508
0,19.76946477296939,8.923425720416954,1.3550799670355291,-0.3444100612892791,6.493459030179106,1.2306093148981132,2.59985912
0,20.687959246179446,8.95581416605289,1.2432579796045655,0.40129941655974743,6.635316940967529,1.3013659013240102,2.69979444
0,21.673931697682015,9.161787335171466,1.1316665910386876,1.1405458906521901,6.684443599862147,1.620401377443552,2.79977076
0,22.68257632202257,9.359139075195575,1.025057448347671,1.8968810372682348,6.81372179534756,2.2810093622713317,2.89978468
0,23.71038745923809,9.52832158922325,0.9258368364070758,2.810589448114433,7.020248732924876,3.07617291302059,2.999853
0,24.751162890743696,9.679959647974009,0.8342963403411726,3.79271606951685,7.26721849196202,3.6300122036416713,3.09996132
0,25.791741336547222,9.818894887300491,0.7563537576419157,4.814960331350956,7.748463425445583,3.8417207599587924,3.20006024
0,26.807952747814934,9.880521468019163,0.6978274705888269,5.922653597467325,8.268597101426334,3.500403444329188,3.30013456
0,27.80760550385107,9.906942355819924,0.6570894081184433,6.998391329003348,8.687720917281101,2.787736420044169,3.40015188
0,28.801030803824794,9.919261907771427,0.6316643431916278,8.039598535722504,8.991628222408078,2.140183276071763,3.5001168
0,29.791925267126487,9.925774690556057,0.6218808042194388,9.062703070323593,9.19794504686535,1.523209795727772,3.60005212
0,30.787867891712636,9.931819002352809,0.6254373865767948,10.06883450054594,9.320179761994602,1.0247646555293783,3.69997744
0,31.77421409405421,9.933130087620851,0.6476236680703151,11.04127348216755,9.372659982469164,0.6677297952297402,3.79991576
0,32.75505883142004,9.934005219670638,0.6972261173786861,11.989174417255178,9.38488085267548,0.2812301916615666,3.89987468
0,33.74408214828644,9.939491015032353,0.7745640685447158,12.947282260936673,9.37903701834654,0.04630964897348619,3.999873
0,34.737210589462634,9.946532660659795,0.8818081468153165,13.900228774164988,9.362327712731778,0.1474760093165963,4.09991332
0,35.73867078778059,9.956586130195385,1.0119911702418805,14.85826095897755,9.363679975145182,0.4204164426189836,4.19998124
0,36.72247776484636,9.960880498304562,1.1511274068356825,15.810551609424683,9.374281917171128,0.708596466981451,4.30006656
0,37.72451006356185,9.975179738095036,1.2947910372845257,16.767739170371605,9.405463379385456,0.9462340486243763,4.40013888
0,38.733504130751285,9.992071748811325,1.4348023541183446,17.73269350787196,9.450374766307268,0.9558166520773148,4.5001828
0,40.51837741456258,11.07514287344447,1.5661090190499196,18.69853535224168,9.51527371910439,0.853616152670505,4.60019612
0,42.116214223282526,11.595888933846524,1.6880586861640652,19.65969017706322,9.600187488529851,0.8782265830231869,4.70016044
0,43.607697758522754,11.849821846377079,1.7891179141941127,20.64733190617985,9.713903167082405,0.9578201662262658,4.80007976
0,45.073992415428485,12.013437731966293,1.857516764484595,21.658796977782934,9.850058983954108,1.091777338341157,4.89996668
0,46.483203059032526,12.125844921884978,1.8984910947660723,22.695468009796997,10.004321662840347,1.2775962728675436,4.99985
0,47.87036656560883,12.224294163411464,1.9198679136606938,23.759198169896294,10.16974828430821,1.402708411152531,5.09974232
0,49.22026213198874,12.30654916426146,1.9222238164681653,24.854446372305574,10.346791992647939,1.5149382377648617,5.19968024
0,50.59747592303654,12.43303605873069,1.912118979602592,25.963268802593117,10.521395761012387,1.6670223531567783,5.29969256
0,52.00269571879251,12.518119304538978,1.8799032842748173,27.09693150062749,10.699986081604834,1.805287280353745,5.39976388
0,53.495153170291864,12.955717902563508,1.808018161644951,28.24998190818315,10.875254745674225,1.9050890106039806,5.4998908
